customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureScore,MonthlyScore,TotalScore,ContractScore,CustomerScore,Segment,HealthScore,RiskLevel,Recommendation
1114-CENIM,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,Yes,0.75,0.3656716417910447,0.3560991617538689,0,51.55739930597565,Potential Loyalist,36.88755367071239,High Risk,Offer retention discount
6060-DRTNL,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,0.06944444444444445,0.6626865671641791,0.047847964259395734,0,17.945427691437192,Lost,13.219830947280911,High Risk,Offer retention discount
2725-TTRIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,No,1.0,0.6562189054726368,0.6893135132645543,100,80.69691864003492,Champion,87.07612141370342,Low Risk,Provide loyalty rewards
3374-TTZTK,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0,No,0.7222222222222222,0.8761194029850746,0.6317934782608696,100,71.68301607902517,Loyal,80.60329466796452,Low Risk,Provide loyalty rewards
8990-ZXLSU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,No,0.125,0.5054726368159204,0.07501612011790716,0,18.110097541034694,Lost,13.207492555186484,High Risk,Offer retention discount
2275-RBYQS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,0.013888888888888888,0.27014925373134324,0.005227523949889463,0,6.1676415881779985,Lost,4.599593571384052,High Risk,Offer retention discount
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,0.013888888888888888,0.5512437810945274,0.008480333456153281,0,11.919644515692235,Lost,8.89733171948841,High Risk,Offer retention discount
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,Yes,0.4583333333333333,0.5537313432835821,0.27692635408990424,50,40.48501436260115,Potential Loyalist,43.979129001501335,Medium Risk,Send engagement campaign
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,0.7638888888888888,0.5920398009950248,0.5133278831982314,0,62.92946690338531,Loyal,44.63046076154782,Medium Risk,Send engagement campaign
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,No,0.9583333333333333,0.8069651741293532,0.7894770173176124,100,86.05171750862489,Champion,90.59140304488061,Low Risk,Provide loyalty rewards
7794-JASDG,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,No,0.013888888888888888,0.3233830845771144,0.005843542741341194,0,7.256958956751491,Lost,5.413501503856913,High Risk,Offer retention discount
7609-YBPXG,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2,No,0.75,0.6850746268656716,0.5452284450994842,100,65.51063034129281,Loyal,76.40683053047218,Low Risk,Provide loyalty rewards
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15,No,0.4583333333333333,0.018905472636815884,0.07854527450257923,50,21.85325376617282,At Risk,30.997213952116716,High Risk,Offer retention discount
7856-GANIL,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8,No,0.625,0.800497512437811,0.5211173544583642,50,61.85464442709079,Loyal,58.78539654802627,Medium Risk,Send engagement campaign
0804-XBFBV,Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,No,0.15277777777777776,0.06915422885572137,0.03696688467207075,0,8.972871075108369,Lost,6.544818882970922,High Risk,Offer retention discount
2676-OXPPQ,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No,0.08333333333333333,0.372636815920398,0.03864798268238762,0,12.331988959036797,Lost,9.055751805865661,High Risk,Offer retention discount
3703-TTEPD,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,No,0.29166666666666663,0.4686567164179104,0.16401068533529847,0,27.600228408436813,At Risk,19.880117879651117,High Risk,Offer retention discount
2799-TSLAG,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55,No,0.9027777777777777,0.07014925373134329,0.20133451547531322,100,45.567476804750505,Potential Loyalist,63.16893502618631,Medium Risk,Send engagement campaign
0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,0.08333333333333333,0.6577114427860695,0.054681742815033164,0,18.674831901656052,Lost,13.732715212166871,High Risk,Offer retention discount
8837-VVWLQ,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,Yes,0.1111111111111111,0.663681592039801,0.0769620486366986,0,20.796558230708413,At Risk,15.212608429847812,High Risk,Offer retention discount
2696-NARTR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,Yes,0.15277777777777776,0.553233830845771,0.10665185151068535,0,21.441861788453945,At Risk,15.548137083787033,High Risk,Offer retention discount
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,No,0.5972222222222222,0.05970149253731341,0.12411915070007372,100,30.047684767638106,At Risk,51.915167822228206,Medium Risk,Send engagement campaign
7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,0.6805555555555555,0.3338308457711442,0.2926089259395726,50,45.603196175228014,Potential Loyalist,47.73935250172314,Medium Risk,Send engagement campaign
1976-CFOCS,Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0,Yes,0.013888888888888888,0.2761194029850746,0.005296610169491526,0,6.289808022036708,Lost,4.690872965680073,High Risk,Offer retention discount
4631-OACRM,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,0.20833333333333331,0.6084577114427862,0.13311763080324246,0,25.827192794318755,At Risk,18.70480644172285,High Risk,Offer retention discount
7139-JZFVG,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,No,0.8333333333333333,0.4203980099502488,0.4253926400147384,100,58.756999132927845,Potential Loyalist,71.9407861496222,Low Risk,Provide loyalty rewards
4987-GQWPO,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,No,0.2361111111111111,0.0681592039800995,0.04407700810611644,0,12.57070884829109,Lost,9.207646595687738,High Risk,Offer retention discount
3755-JBMNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,0.2222222222222222,0.5328358208955224,0.1344648120854827,0,24.924197790218646,At Risk,18.020824282236568,High Risk,Offer retention discount
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,No,0.4861111111111111,0.01791044776119402,0.08598355747973473,50,23.241995698857714,At Risk,32.00157898674461,High Risk,Offer retention discount
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,Yes,0.611111111111111,0.6980099502487562,0.4505457811348564,50,56.42647469481382,Potential Loyalist,55.06712711543609,Medium Risk,Send engagement campaign
4776-XSKYQ,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,No,0.16666666666666666,0.11940298507462688,0.04247075350036847,50,10.753556508173943,Lost,22.852813613628612,High Risk,Offer retention discount
8048-DSDFQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0.013888888888888888,0.019402985074626844,0.0023259027266028004,0,1.0366513661122045,Lost,0.7658590109511393,High Risk,Offer retention discount
5753-QQWPW,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,No,0.38888888888888884,0.4144278606965174,0.19052827929255714,50,31.46524394118819,At Risk,37.646291559428356,High Risk,Offer retention discount
6010-DDPPW,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.15,1940.85,No,0.9722222222222222,0.06865671641791044,0.22347664885777452,100,49.20108917155808,Potential Loyalist,65.78343363437969,Medium Risk,Send engagement campaign
1809-DMJHQ,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,Yes,0.06944444444444445,0.2761194029850746,0.02552735814296242,0,9.321260163197767,Lost,6.863308331683513,High Risk,Offer retention discount
6693-FRIRW,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,0.25,0.8263681592039801,0.20664264001473842,0,34.79306878466913,At Risk,25.061588388428163,High Risk,Offer retention discount
6586-MYGKD,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,No,0.9722222222222222,0.5840796019900497,0.6090871407516582,100,74.93396655875621,Loyal,83.15503921530886,Low Risk,Provide loyalty rewards
3173-NVMPX,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,0.125,0.3686567164179104,0.05771002210759028,0,14.681535212661819,Lost,10.722601298958413,High Risk,Offer retention discount
0248-PGHBZ,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No,0.9305555555555555,0.7383084577114428,0.7070801860722182,100,80.2715988193398,Champion,86.66829818414377,Low Risk,Provide loyalty rewards
0623-GDISB,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No,0.013888888888888888,0.300497512437811,0.005578712232866619,0,6.78865429362644,Lost,5.0635971590554965,High Risk,Offer retention discount
2892-GESUL,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,No,0.25,0.010945273631840807,0.03560818901989684,100,11.64323303343269,Lost,38.55438382997503,High Risk,Offer retention discount
6923-EFPNL,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,Yes,0.05555555555555555,0.33333333333333337,0.02315539793662491,0,9.815104806353887,Lost,7.24555161508229,High Risk,Offer retention discount
7472-EQOAV,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,No,0.986111111111111,0.6810945273631841,0.711513218496684,50,81.52686373157549,Champion,72.5875817061982,Low Risk,Provide loyalty rewards
9574-RKJIF,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,0.41666666666666663,0.7577114427860697,0.32685841930729553,0,44.89523229467988,Potential Loyalist,32.03713212447343,High Risk,Offer retention discount
2043-WVTQJ,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,No,0.013888888888888888,0.372636815920398,0.006413504053058218,0,8.264832036085844,Lost,6.166556506799092,High Risk,Offer retention discount
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No,0.7638888888888888,0.6567164179104478,0.5284923084008845,50,64.82957624979989,Loyal,60.97972064534549,Medium Risk,Send engagement campaign
3863-QSTYI,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,No,0.8194444444444444,0.46169154228855724,0.43011353168754607,0,59.216149891050776,Potential Loyalist,42.261544759850345,Medium Risk,Send engagement campaign
2619-WFQWU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,0.013888888888888888,0.5164179104477612,0.008077330508474577,0,11.20700698484976,Lost,8.364868586094948,High Risk,Offer retention discount
5044-LRQAQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,0.09722222222222221,0.5069651741293533,0.05498687361827562,0,16.227667316206983,Lost,11.895816119063856,High Risk,Offer retention discount
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,No,0.625,0.3621890547263681,0.2940424649963154,100,44.00547969437998,Potential Loyalist,61.533897445803404,Medium Risk,Send engagement campaign
1333-PBMXB,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,No,0.75,0.06467661691542287,0.15454011606484896,50,37.47513698090242,At Risk,42.33365215535257,Medium Risk,Send engagement campaign
6546-OPBBH,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,No,0.7083333333333333,0.056716417910447736,0.14005503868828298,50,35.069863239073605,At Risk,40.60212223586379,Medium Risk,Send engagement campaign
5985-BEHZK,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,No,1.0,0.86318407960199,0.8725647107590274,50,92.1662700224009,Champion,79.76187896300553,Low Risk,Provide loyalty rewards
9127-QRZMH,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,No,0.611111111111111,0.41393034825870645,0.29982843588798824,50,44.716188845138106,Potential Loyalist,47.03799945441364,Medium Risk,Send engagement campaign
5919-VCZYM,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,No,0.027777777777777776,0.01791044776119402,0.004916635961680178,0,1.6659855048021988,Lost,1.224905948793248,High Risk,Offer retention discount
9644-KVCNC,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,0.9166666666666666,0.7353233830845771,0.6974138725128961,50,79.26968922887406,Loyal,70.96519755909105,Low Risk,Provide loyalty rewards
2137-DQMEV,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,No,0.9444444444444444,0.2641791044776119,0.3435484985261607,50,56.80329980837645,Potential Loyalist,55.88473236365153,Medium Risk,Send engagement campaign
8174-LNWMW,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,No,0.4305555555555555,0.026368159203980085,0.079374309137804,100,20.924557771813983,At Risk,45.296546783171465,Medium Risk,Send engagement campaign
9279-CJEOJ,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No,0.29166666666666663,0.7676616915422886,0.2331775055268976,0,36.34700071858834,At Risk,26.09436301130677,High Risk,Offer retention discount
7964-VEXDG,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No,0.29166666666666663,0.617910447761194,0.2011790714812086,0,32.07203848113889,At Risk,23.04813350344812,High Risk,Offer retention discount
2404-JIBFC,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,No,0.7638888888888888,0.6651741293532337,0.5363335943257186,100,65.31238191564897,Loyal,76.30261846510814,Low Risk,Provide loyalty rewards
0778-NELLA,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Yes,0.125,0.16368159203980104,0.03409404937361828,0,9.637393815740753,Lost,7.057575114937473,High Risk,Offer retention discount
8029-XYPWT,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,No,0.986111111111111,0.96318407960199,0.923060980103169,100,95.63056524061099,Champion,97.10761902994241,Low Risk,Provide loyalty rewards
4614-NUVZD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,Yes,0.013888888888888888,0.6253731343283582,0.009338154016212234,0,13.436544402771212,Lost,10.030717531997345,High Risk,Offer retention discount
4632-PAOYU,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,No,0.3055555555555555,0.01691542288557213,0.0499147936624908,50,14.557122426433297,Lost,25.668267851512518,High Risk,Offer retention discount
3803-KMQFW,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55,Yes,0.013888888888888888,0.02288557213930348,0.002366203021370671,0,1.107915119196452,Lost,0.8191053242904855,High Risk,Offer retention discount
6804-GDMOI,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,Yes,0.8472222222222222,0.8791044776119402,0.7401897568165071,100,81.07856871378797,Champion,87.10797775125845,Low Risk,Provide loyalty rewards
2990-OGYTD,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,No,0.9305555555555555,0.6756218905472637,0.6774882553426678,100,77.83419024687421,Loyal,84.98820140844231,Low Risk,Provide loyalty rewards
6646-JPPHA,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,No,0.19444444444444442,0.6029850746268656,0.12018699336772293,0,24.644959005024006,At Risk,17.882784286929393,High Risk,Offer retention discount
9572-MTILT,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,Yes,0.8194444444444444,0.8805970149253731,0.7199820375829035,0,79.18899957960137,Loyal,55.79183949678651,Medium Risk,Send engagement campaign
7658-UYUQS,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,No,0.29166666666666663,0.6796019900497512,0.21385063559322037,0,33.812731891390506,At Risk,24.290295740576777,High Risk,Offer retention discount
